Timestamp,X,Y,Z
3692832,0.015869,-0.024414,1.011841
3693835,0.016357,-0.024292,1.011475
3694837,0.015869,-0.023437,1.011841
3695840,0.015991,-0.024658,1.012207
3696842,0.016113,-0.024170,1.010864
3697845,0.015747,-0.023315,1.010742
3698847,0.015747,-0.023682,1.011353
3699850,0.016479,-0.024414,1.011475
3700852,0.015747,-0.023926,1.011719
3701854,0.016113,-0.023682,1.010742
3702857,0.015747,-0.023560,1.011230
3703859,0.015869,-0.024292,1.011719
3704862,0.016113,-0.024170,1.011597
3705864,0.015381,-0.023926,1.012085
3706867,0.016357,-0.023315,1.011719
3707869,0.015869,-0.024414,1.012451
3708872,0.016113,-0.023804,1.011841
3709874,0.016113,-0.023682,1.011597
3710877,0.015503,-0.024536,1.011597
3711879,0.015625,-0.022949,1.011841
3712881,0.016113,-0.023804,1.011841
3713884,0.014771,-0.024658,1.011475
3714886,0.016357,-0.024170,1.012085
3715889,0.016113,-0.023682,1.011597
3716891,0.016724,-0.024658,1.011719
3717894,0.015259,-0.026123,1.012573
3718896,0.015137,-0.024658,1.010986
3719899,0.016113,-0.024414,1.011841
3720901,0.014893,-0.024292,1.012207
3721904,0.015869,-0.024658,1.011719
3722906,0.015991,-0.024170,1.011841
3723909,0.015869,-0.025269,1.011597
3724911,0.016357,-0.024170,1.012695
3725914,0.016846,-0.023682,1.011475
3726916,0.015259,-0.024414,1.011597
3727918,0.015503,-0.023315,1.011108
3728921,0.016479,-0.025269,1.011353
3729923,0.015625,-0.023437,1.011475
3730926,0.015991,-0.023804,1.011475
3731928,0.015991,-0.024780,1.011841
3732931,0.015381,-0.024048,1.010864
3733933,0.016479,-0.023437,1.010742
3734936,0.015991,-0.022583,1.011475
3735938,0.016602,-0.024048,1.011963
3736941,0.016113,-0.024536,1.011353
3737943,0.016113,-0.023560,1.011719
3738946,0.015137,-0.025635,1.011108
3739948,0.016479,-0.023926,1.011475
3740951,0.015137,-0.025391,1.012451
3741953,0.015991,-0.022949,1.011719
3742955,0.015991,-0.023926,1.011475
3743958,0.016602,-0.024170,1.012085
3744960,0.015747,-0.022217,1.010864
3745963,0.016113,-0.023193,1.011475
3746965,0.016113,-0.024414,1.011841
3747968,0.016479,-0.023926,1.011108
3748970,0.016357,-0.023926,1.011963
3749973,0.014893,-0.024658,1.011475
3750975,0.015381,-0.024414,1.010864
3751978,0.015747,-0.024170,1.011353
3752980,0.015259,-0.023437,1.011475
3753982,0.016113,-0.024170,1.011353
3754985,0.015137,-0.024292,1.011353
3755987,0.015869,-0.025024,1.012085
3756990,0.015503,-0.024292,1.012329
3757992,0.015869,-0.024048,1.011841
3758995,0.015869,-0.024048,1.011841
3759997,0.015381,-0.023437,1.011597
3761000,0.015381,-0.023682,1.011353
3762002,0.015747,-0.024414,1.011963
3763005,0.016235,-0.023926,1.011841
3764007,0.015259,-0.025024,1.011963
3765010,0.016724,-0.024292,1.011719
3766012,0.015503,-0.024292,1.012085
3767015,0.015259,-0.023926,1.011597
3768017,0.015503,-0.024292,1.011963
3769019,0.015381,-0.024048,1.011719
3770022,0.015015,-0.024902,1.011719
3771024,0.016357,-0.024536,1.011841
3772027,0.015503,-0.023926,1.012085
3773029,0.015259,-0.024658,1.011353
3774032,0.015259,-0.024780,1.010864
3775034,0.015991,-0.023437,1.010986
3776037,0.015137,-0.023682,1.010742
3777039,0.016479,-0.024536,1.010864
3778042,0.015869,-0.024414,1.011963
3779044,0.014893,-0.023560,1.011475
3780047,0.015747,-0.024292,1.010376
3781049,0.016235,-0.023804,1.011353
3782052,0.014526,-0.023315,1.010986
3783054,0.016357,-0.023437,1.012085
3784057,0.016235,-0.024048,1.011597
3785059,0.015381,-0.024170,1.011108
3786062,0.015991,-0.023804,1.011597
3787064,0.016479,-0.023560,1.012207
3788066,0.015625,-0.024414,1.011719
3789069,0.015381,-0.025635,1.012085
3790071,0.015625,-0.023071,1.011108
3791074,0.015991,-0.024170,1.011597
3792076,0.016724,-0.024048,1.011353
3793079,0.016357,-0.024048,1.011597
3794081,0.015747,-0.024048,1.011475
3795084,0.015259,-0.023560,1.011597
3796086,0.015503,-0.023804,1.011475
3797089,0.016602,-0.023926,1.010742
3798091,0.015869,-0.023682,1.011108
3799094,0.016968,-0.023315,1.011353
3800096,0.016479,-0.024048,1.011230
3801099,0.015991,-0.023560,1.010620
3802101,0.015869,-0.023804,1.011230
3803104,0.016357,-0.023804,1.011475
3804106,0.016602,-0.024170,1.011353
3805108,0.016724,-0.024902,1.011597
3806111,0.015991,-0.024902,1.011230
3807113,0.015869,-0.024658,1.011597
3808116,0.015503,-0.025391,1.011841
3809118,0.016113,-0.024292,1.011719
3810121,0.015869,-0.024048,1.011475
3811123,0.016724,-0.023804,1.012207
3812126,0.016357,-0.026001,1.011719
3813128,0.016357,-0.023926,1.011841
3814131,0.015625,-0.024536,1.012451
3815133,0.015625,-0.024780,1.011475
3816135,0.015991,-0.024414,1.011963
3817138,0.015625,-0.024048,1.011230
3818140,0.015137,-0.023804,1.010986
3819143,0.015625,-0.023560,1.011475
3820145,0.016479,-0.023926,1.012329
3821148,0.016235,-0.024048,1.011841
3822150,0.016602,-0.024536,1.010864
3823153,0.015625,-0.024414,1.011353
3824155,0.015503,-0.024658,1.011597
3825158,0.015381,-0.023804,1.010620
3826160,0.016724,-0.023804,1.010498
3827163,0.015747,-0.024902,1.011230
3828165,0.015991,-0.023804,1.011719
3829167,0.015015,-0.024292,1.011230
3830170,0.016479,-0.022217,1.011963
3831172,0.016113,-0.024292,1.011475
3832175,0.016113,-0.023315,1.010376
3833177,0.015747,-0.024170,1.011475
3834180,0.015503,-0.025269,1.011841
3835182,0.016235,-0.024048,1.012329
3836185,0.015259,-0.024170,1.010864
3837187,0.016357,-0.024170,1.011108
3838190,0.015381,-0.024902,1.011353
3839192,0.015869,-0.023315,1.010742
3840195,0.016113,-0.024170,1.010864
3841197,0.016357,-0.022217,1.011963
3842199,0.016113,-0.023560,1.011841
3843202,0.016357,-0.024902,1.011597
3844204,0.015869,-0.023071,1.010864
3845207,0.015991,-0.024780,1.010742
3846209,0.015381,-0.025391,1.011475
3847212,0.016602,-0.022949,1.011353
3848214,0.015625,-0.024414,1.010742
3849217,0.015747,-0.024536,1.011108
3850219,0.015747,-0.024414,1.010742
3851222,0.015991,-0.023926,1.010986
3852224,0.015625,-0.025391,1.011108
3853227,0.016602,-0.022583,1.011475
3854229,0.015625,-0.025146,1.011230
3855231,0.016602,-0.023437,1.011353
3856234,0.016113,-0.023193,1.011353
3857236,0.016479,-0.024414,1.012207
3858239,0.015625,-0.023682,1.011841
3859241,0.015625,-0.024048,1.011353
3860244,0.015625,-0.023926,1.012451
3861246,0.016113,-0.022949,1.012085
3862249,0.015747,-0.023193,1.012207
3863251,0.015991,-0.023560,1.011841
3864254,0.015747,-0.024170,1.012085
3865256,0.016357,-0.024414,1.011963
3866258,0.016602,-0.023193,1.011597
3867261,0.015259,-0.023682,1.011719
3868263,0.016724,-0.022949,1.011841
3869266,0.016113,-0.023437,1.011841
3870268,0.015625,-0.024780,1.011963
3871271,0.015259,-0.023193,1.012451
3872273,0.016235,-0.023804,1.011353
3873276,0.016479,-0.023193,1.011719
3874278,0.015259,-0.024170,1.011597
3875281,0.015503,-0.023926,1.011597
3876283,0.015869,-0.023560,1.011475
3877286,0.015869,-0.023804,1.011963
3878288,0.016602,-0.022461,1.011719
3879291,0.015625,-0.024170,1.011841
3880293,0.016235,-0.023804,1.011108
3881295,0.016479,-0.023560,1.011108
3882298,0.016357,-0.024170,1.011597
3883300,0.015869,-0.024170,1.011963
3884303,0.016235,-0.023437,1.011841
3885305,0.016113,-0.023560,1.012207
3886308,0.016724,-0.023071,1.011475
3887310,0.016602,-0.024048,1.012451
3888313,0.015747,-0.023560,1.011963
3889315,0.016479,-0.022583,1.012085
3890318,0.015381,-0.023560,1.012085
3891320,0.016357,-0.023682,1.010986
3892323,0.015991,-0.023560,1.011108
3893325,0.015869,-0.023560,1.011108
3894327,0.016479,-0.023437,1.012573
3895330,0.016235,-0.023560,1.012207
3896332,0.016846,-0.023193,1.011353
3897335,0.016235,-0.024902,1.011841
3898337,0.015991,-0.023926,1.010986
3899340,0.016479,-0.023071,1.011230
3900342,0.015991,-0.024048,1.010742
3901345,0.015625,-0.024048,1.011353
3902347,0.016235,-0.024536,1.010742
3903350,0.014893,-0.023682,1.011597
3904352,0.015381,-0.024414,1.010986
3905355,0.015991,-0.023926,1.010864
3906357,0.016113,-0.024780,1.010986
3907359,0.015991,-0.024048,1.010986
3908362,0.016113,-0.022827,1.011353
3909364,0.015625,-0.023682,1.010376
3910367,0.015503,-0.022949,1.009277
3911369,0.016602,-0.023682,1.011108
3912372,0.015747,-0.024780,1.010742
3913374,0.015991,-0.024414,1.010376
3914377,0.016113,-0.024170,1.010864
3915379,0.016846,-0.023926,1.010254
3916382,0.015991,-0.023682,1.010864
3917384,0.016357,-0.024658,1.011108
3918387,0.015869,-0.023804,1.011108
3919389,0.016113,-0.024902,1.009888
3920392,0.015503,-0.024292,1.011353
3921394,0.015625,-0.024048,1.011108
3922396,0.016235,-0.024414,1.010742
3923399,0.016846,-0.024536,1.011597
3924401,0.016357,-0.023682,1.012085
3925404,0.016113,-0.023804,1.011597
3926406,0.016357,-0.023926,1.011963
3927409,0.016113,-0.024658,1.011841
3928411,0.015991,-0.023682,1.011230
3929414,0.016602,-0.022949,1.010864
3930416,0.016235,-0.024658,1.010132
3931419,0.015137,-0.023804,1.011353
3932421,0.015991,-0.023682,1.011719
3933424,0.015625,-0.024292,1.010498
3934426,0.015991,-0.024414,1.011108
3935428,0.016235,-0.024048,1.010742
3936431,0.015991,-0.024170,1.010986
3937433,0.016235,-0.023315,1.010620
3938436,0.015503,-0.023560,1.010864
3939438,0.016479,-0.024414,1.011597
3940441,0.015503,-0.023315,1.011597
3941443,0.015259,-0.023804,1.010864
3942446,0.016846,-0.023437,1.011108
3943448,0.015991,-0.023437,1.010864
3944451,0.015991,-0.023682,1.011475
3945453,0.016602,-0.023315,1.010986
3946456,0.016235,-0.023682,1.011230
3947458,0.014893,-0.024292,1.011353
3948460,0.015747,-0.024048,1.011353
3949463,0.015503,-0.024170,1.010498
3950465,0.015747,-0.023926,1.011719
3951468,0.015869,-0.023560,1.011108
3952470,0.015381,-0.024414,1.011108
3953473,0.016479,-0.024658,1.010742
3954475,0.016235,-0.024048,1.010986
3955478,0.015259,-0.023682,1.010986
3956480,0.016357,-0.023437,1.010864
3957483,0.016113,-0.023315,1.011230
3958485,0.015869,-0.023804,1.011963
3959487,0.015869,-0.023804,1.011230
3960490,0.015991,-0.024292,1.011108
3961492,0.015381,-0.023682,1.011230
3962495,0.016357,-0.024170,1.011230
3963497,0.016357,-0.023682,1.011108
3964500,0.015259,-0.023437,1.010132
3965502,0.015625,-0.025513,1.011230
3966505,0.015503,-0.023804,1.011475
3967507,0.015869,-0.023926,1.010864
3968510,0.015991,-0.023437,1.010986
3969512,0.016113,-0.023560,1.011230
3970515,0.016113,-0.024414,1.012451
3971517,0.016602,-0.023926,1.011108
3972519,0.016479,-0.022705,1.011353
3973522,0.015747,-0.023071,1.010986
3974524,0.016846,-0.023682,1.012451
3975527,0.016724,-0.023560,1.011719
3976529,0.016602,-0.024536,1.010864
3977532,0.016479,-0.022339,1.010986
3978534,0.015991,-0.023804,1.011597
3979537,0.016235,-0.024170,1.011353
3980539,0.015991,-0.024536,1.011841
3981542,0.016113,-0.022705,1.010864
3982544,0.015869,-0.023315,1.011719
3983547,0.015991,-0.023926,1.011841
3984549,0.016235,-0.024658,1.011230
3985552,0.016724,-0.024292,1.011108
3986554,0.014771,-0.024170,1.011230
3987557,0.015869,-0.024048,1.010864
3988559,0.015747,-0.024658,1.012085
3989561,0.016113,-0.024414,1.011597
3990564,0.015259,-0.024658,1.010742
3991566,0.017090,-0.023437,1.011353
3992569,0.016235,-0.023682,1.011353
3993571,0.015991,-0.023315,1.010864
3994574,0.015015,-0.023437,1.011108
3995576,0.016357,-0.023560,1.011230
3996579,0.015625,-0.023071,1.011230
3997581,0.015869,-0.023437,1.011108
3998584,0.015991,-0.025146,1.010986
3999586,0.016235,-0.023315,1.011963
4000589,0.016846,-0.023071,1.011597
4001591,0.015747,-0.023804,1.012207
4002593,0.016113,-0.023193,1.011597
4003596,0.016479,-0.023804,1.011230
4004598,0.016357,-0.023437,1.011719
4005601,0.016724,-0.023682,1.011719
4006603,0.015503,-0.024170,1.011597
4007606,0.016479,-0.023437,1.011841
4008608,0.015381,-0.023682,1.011475
4009611,0.016357,-0.023560,1.010864
4010613,0.016113,-0.023682,1.011475
4011616,0.016113,-0.024048,1.011719
4012618,0.016357,-0.024292,1.011108
4013621,0.015747,-0.023437,1.011841
4014623,0.015259,-0.025024,1.010864
4015626,0.016724,-0.023804,1.011353
4016628,0.016602,-0.023926,1.010620
4017630,0.015991,-0.024048,1.011108
4018633,0.016602,-0.023682,1.011719
4019635,0.016113,-0.024170,1.011719
4020638,0.015747,-0.024780,1.011597
4021640,0.016113,-0.023682,1.012085
4022643,0.015625,-0.024536,1.011230
4023645,0.016235,-0.023682,1.011597
4024648,0.015259,-0.023682,1.011963
4025650,0.015625,-0.023682,1.011597
4026653,0.016968,-0.023560,1.011230
4027655,0.015747,-0.024414,1.010742
4028658,0.016113,-0.024170,1.010986
4029660,0.016968,-0.023315,1.011475
4030662,0.016479,-0.024170,1.011475
4031665,0.015503,-0.024536,1.010986
4032667,0.016602,-0.024902,1.011230
4033670,0.016113,-0.023682,1.010986
4034672,0.015869,-0.023071,1.011230
4035675,0.015869,-0.024658,1.010864
4036677,0.015991,-0.023682,1.011963
4037680,0.016724,-0.023315,1.011475
4038682,0.017212,-0.023804,1.010498
4039685,0.015503,-0.024170,1.010864
4040687,0.015869,-0.022827,1.011353
4041690,0.016113,-0.024536,1.011353
4042692,0.016113,-0.024414,1.011230
4043694,0.015869,-0.025024,1.011108
4044697,0.015747,-0.023682,1.011475
4045699,0.015747,-0.024536,1.010864
4046702,0.016235,-0.023926,1.011841
4047704,0.015381,-0.023804,1.011719
4048707,0.015991,-0.023560,1.010742
4049709,0.015991,-0.023682,1.010498
4050712,0.014771,-0.024780,1.011353
4051714,0.015015,-0.023193,1.011108
4052717,0.015503,-0.024048,1.011108
4053719,0.016113,-0.024780,1.011475
4054721,0.017334,-0.023682,1.011108
4055724,0.016357,-0.023560,1.011230
4056726,0.016968,-0.023560,1.011108
4057729,0.015747,-0.023682,1.010986
4058731,0.015625,-0.023437,1.010498
4059734,0.016357,-0.023071,1.010254
4060736,0.015747,-0.024048,1.010864
4061739,0.015625,-0.023437,1.011353
4062741,0.015869,-0.024048,1.010010
4063744,0.015869,-0.025879,1.011475
4064746,0.016968,-0.023315,1.011353
4065749,0.015991,-0.023682,1.011230
4066751,0.016846,-0.023437,1.011597
4067753,0.016357,-0.023682,1.011353
4068756,0.015869,-0.023682,1.011475
4069758,0.015625,-0.024048,1.012085
4070761,0.014648,-0.025024,1.011475
4071763,0.016602,-0.024292,1.011353
4072766,0.016235,-0.024658,1.011230
4073768,0.016235,-0.025024,1.011108
4074771,0.015625,-0.025024,1.011108
4075773,0.016113,-0.023804,1.011108
4076776,0.015015,-0.024536,1.011353
4077778,0.016357,-0.023682,1.011475
4078781,0.016357,-0.023193,1.011719
4079783,0.016479,-0.024292,1.010742
4080785,0.016235,-0.024048,1.010864
4081788,0.015747,-0.023804,1.010986
4082790,0.016602,-0.021973,1.011353
4083793,0.016602,-0.023071,1.011230
4084795,0.015991,-0.023437,1.010742
4085798,0.015747,-0.023804,1.011719
4086800,0.015747,-0.024658,1.010864
4087803,0.016846,-0.023437,1.011230
4088805,0.016602,-0.023315,1.011597
4089808,0.015137,-0.023315,1.011108
4090810,0.016113,-0.023437,1.011597
4091812,0.015503,-0.024658,1.011230
4092815,0.015869,-0.023315,1.011353
4093817,0.016235,-0.023804,1.011353
4094820,0.016724,-0.024170,1.011475
4095822,0.016479,-0.021484,1.010986
4096825,0.014893,-0.023193,1.011230
4097827,0.015381,-0.023560,1.010986
4098830,0.015991,-0.021851,1.011597
4099832,0.016357,-0.023071,1.011841
4100835,0.015259,-0.024292,1.012085
4101837,0.015869,-0.023193,1.011230
4102840,0.016113,-0.021484,1.011353
4103842,0.015625,-0.024048,1.010742
4104845,0.015503,-0.024414,1.010010
4105847,0.016846,-0.023560,1.010132
4106850,0.016235,-0.024902,1.010620
4107852,0.015991,-0.023926,1.010254
4108855,0.016113,-0.024658,1.011108
4109857,0.016846,-0.024902,1.011597
4110860,0.016602,-0.023926,1.011475
4111862,0.016113,-0.023804,1.012085
4112864,0.015625,-0.024170,1.011597
4113867,0.016113,-0.024536,1.010620
4114869,0.015259,-0.023437,1.011353
4115872,0.016479,-0.022217,1.011475
4116874,0.015991,-0.023437,1.009888
4117877,0.015991,-0.024536,1.011230
4118879,0.015625,-0.024902,1.011719
4119882,0.016602,-0.023926,1.010620
4120884,0.016235,-0.023437,1.010742
4121887,0.015503,-0.023926,1.011108
4122889,0.015991,-0.023926,1.010742
4123891,0.016479,-0.023926,1.010986
4124894,0.016602,-0.023315,1.011230
4125896,0.015625,-0.023804,1.011353
4126899,0.016235,-0.023071,1.010742
4127901,0.015869,-0.023682,1.011230
4128904,0.015869,-0.022705,1.010376
4129906,0.016479,-0.023071,1.011230
4130909,0.016846,-0.024414,1.011353
4131911,0.015869,-0.023193,1.010986
4132914,0.016479,-0.024292,1.011353
4133916,0.015991,-0.023315,1.011597
4134919,0.015381,-0.023926,1.010986
4135921,0.015625,-0.023682,1.011230
4136923,0.016235,-0.023437,1.010620
4137926,0.016357,-0.023560,1.011841
4138928,0.016357,-0.024170,1.011841
4139931,0.015625,-0.023804,1.010498
4140933,0.016724,-0.023560,1.011108
4141936,0.015991,-0.023804,1.012207
4142938,0.015625,-0.022705,1.011353
4143941,0.014648,-0.025024,1.011230
4144943,0.016113,-0.023804,1.011841
4145946,0.016602,-0.024536,1.011597
4146948,0.015015,-0.024414,1.011475
4147950,0.016479,-0.024536,1.011230
4148953,0.016479,-0.024536,1.011963
4149955,0.015747,-0.024780,1.011719
4150958,0.016479,-0.024048,1.011963
4151960,0.015991,-0.023437,1.011841
4152963,0.016357,-0.024048,1.011475
4153965,0.016235,-0.023682,1.011475
4154968,0.015137,-0.024292,1.011475
4155970,0.016724,-0.023804,1.012207
4156973,0.016724,-0.023071,1.012085
4157975,0.015381,-0.022705,1.012207
4158978,0.015869,-0.023926,1.011230
4159980,0.015747,-0.024536,1.011597
4160982,0.015991,-0.023071,1.011230
4161985,0.015625,-0.024170,1.011108
4162987,0.015869,-0.022949,1.010498
4163990,0.016846,-0.023804,1.011108
4164992,0.015625,-0.023682,1.011597
4165995,0.015991,-0.023804,1.011353
4166997,0.017212,-0.023804,1.011719
4168000,0.016724,-0.023071,1.011841
4169002,0.016602,-0.024536,1.011597
4170005,0.015503,-0.023682,1.011597
4171007,0.015503,-0.024048,1.011353
4172010,0.015137,-0.023437,1.011475
4173012,0.015869,-0.023315,1.011841
4174014,0.015991,-0.024048,1.011353
4175017,0.015991,-0.024292,1.011841
4176019,0.016357,-0.023682,1.010620
4177022,0.015869,-0.024536,1.010742
4178024,0.015625,-0.024292,1.011353
4179027,0.016357,-0.023315,1.011475
4180029,0.015869,-0.023804,1.010986
4181032,0.016724,-0.024414,1.011719
4182034,0.016113,-0.023804,1.011963
4183037,0.015625,-0.024048,1.011230
4184039,0.016357,-0.023682,1.012207
4185042,0.015991,-0.023437,1.011108
4186044,0.016479,-0.023193,1.010864
4187047,0.015259,-0.023682,1.010986
4188049,0.016479,-0.024048,1.010620
4189051,0.015503,-0.024658,1.011108
4190054,0.015991,-0.024048,1.011841
4191056,0.015625,-0.024414,1.011230
4192059,0.015747,-0.023682,1.010864
4193061,0.016357,-0.024414,1.011597
4194064,0.015869,-0.024292,1.011230
4195066,0.015869,-0.023682,1.011963
4196069,0.016357,-0.022705,1.010986
4197071,0.015991,-0.025635,1.011475
4198074,0.016113,-0.022461,1.010986
4199076,0.016846,-0.022583,1.011475
4200079,0.015869,-0.023804,1.011353
4201081,0.015625,-0.022339,1.011108
4202084,0.015869,-0.024292,1.011841
4203086,0.015503,-0.023193,1.010986
4204089,0.016846,-0.023437,1.011597
4205091,0.016235,-0.022339,1.010986
4206093,0.016724,-0.023682,1.011108
4207096,0.015991,-0.022705,1.012451
4208098,0.016113,-0.024170,1.011230
4209101,0.015991,-0.024536,1.011108
4210103,0.016113,-0.023071,1.011597
4211106,0.016602,-0.024170,1.011475
4212108,0.015991,-0.024170,1.011230
4213111,0.015991,-0.023682,1.010742
4214113,0.015869,-0.024292,1.011841
4215116,0.016113,-0.025146,1.011963
4216118,0.016602,-0.022339,1.011475
4217121,0.015381,-0.024902,1.010498
4218123,0.016602,-0.024414,1.011108
4219125,0.015991,-0.023315,1.011475
4220128,0.016235,-0.021973,1.011475
4221130,0.015869,-0.023315,1.011475
4222133,0.014893,-0.024902,1.011108
4223135,0.016479,-0.021851,1.011841
4224138,0.015015,-0.023682,1.011841
4225140,0.015991,-0.023315,1.012329
4226143,0.015991,-0.024048,1.012451
4227145,0.016113,-0.024048,1.012573
4228148,0.016113,-0.023926,1.011963
4229150,0.015381,-0.024780,1.011841
4230153,0.016724,-0.023315,1.011108
4231155,0.014648,-0.025024,1.010986
4232158,0.016724,-0.023682,1.010742
4233160,0.015381,-0.024292,1.011230
4234162,0.015869,-0.023926,1.011353
4235165,0.015503,-0.023437,1.011108
4236167,0.015869,-0.024170,1.011108
4237170,0.016235,-0.026978,1.011108
4238172,0.015869,-0.023804,1.011230
4239175,0.016846,-0.022949,1.011475
4240177,0.016357,-0.023560,1.010620
4241180,0.016113,-0.024170,1.011841
4242182,0.015747,-0.027344,1.010986
4243184,0.016724,-0.023926,1.011475
4244187,0.015381,-0.023437,1.010620
4245189,0.016968,-0.023804,1.010986
4246192,0.016357,-0.023437,1.011963
4247194,0.015503,-0.024902,1.011230
4248197,0.016235,-0.023926,1.011475
4249199,0.016479,-0.023560,1.010986
4250202,0.015381,-0.024048,1.011963
4251204,0.015869,-0.024658,1.011475
4252207,0.014526,-0.023926,1.011108
4253209,0.015625,-0.022705,1.011475
4254212,0.015869,-0.023315,1.011597
4255214,0.015503,-0.023560,1.011841
4256216,0.016357,-0.023804,1.011719
4257219,0.015991,-0.023560,1.011719
4258221,0.016602,-0.024536,1.011475
4259224,0.015869,-0.024658,1.010864
4260226,0.015747,-0.023926,1.011353
4261229,0.016602,-0.023804,1.011353
4262231,0.016235,-0.023804,1.011475
4263234,0.015747,-0.023437,1.011597
4264236,0.015381,-0.023315,1.011353
4265239,0.016846,-0.023682,1.011841
4266241,0.016235,-0.023315,1.011353
4267244,0.016724,-0.023682,1.011230
4268246,0.015503,-0.023804,1.010864
4269248,0.016357,-0.023071,1.011353
4270251,0.016113,-0.023682,1.011353
4271253,0.015747,-0.024536,1.011719
4272256,0.016357,-0.024170,1.011230
4273258,0.016113,-0.022949,1.011475
4274261,0.015869,-0.025635,1.011230
4275263,0.016846,-0.024536,1.011353
4276266,0.015991,-0.024780,1.011597
4277268,0.015869,-0.024048,1.011353
4278271,0.016113,-0.023926,1.012451
4279273,0.015747,-0.024658,1.011353
4280275,0.016113,-0.023804,1.011963
4281278,0.015625,-0.024048,1.011475
4282280,0.015381,-0.024048,1.011353
4283283,0.015381,-0.023682,1.011963
4284285,0.016479,-0.023437,1.011230
4285288,0.016235,-0.024414,1.011841
4286290,0.016968,-0.024292,1.012207
4287293,0.015869,-0.024170,1.011597
4288295,0.016235,-0.024048,1.012817
4289298,0.016235,-0.023804,1.011597
4290300,0.016113,-0.024170,1.011108
4291303,0.016113,-0.024414,1.011719
4292305,0.016724,-0.025024,1.011108
4293307,0.014282,-0.023193,1.010620
4294310,0.016602,-0.022461,1.011108
4295312,0.015991,-0.024658,1.011597
4296315,0.015625,-0.023315,1.011841
4297317,0.015869,-0.024048,1.011108
4298320,0.015503,-0.022827,1.012085
4299322,0.016479,-0.023071,1.011353
4300325,0.016479,-0.023804,1.011963
4301327,0.016479,-0.024536,1.011230
4302330,0.015869,-0.023193,1.011475
4303332,0.014771,-0.024048,1.011475
4304335,0.016479,-0.024780,1.009766
4305337,0.015381,-0.023193,1.010864
4306340,0.015991,-0.023804,1.011475
4307342,0.016357,-0.023926,1.011108
4308344,0.016602,-0.023560,1.011353
4309347,0.015747,-0.023926,1.010376
4310349,0.015991,-0.024536,1.010986
4311352,0.016968,-0.023560,1.011475
4312354,0.017090,-0.022217,1.010742
4313357,0.016357,-0.023560,1.011108
4314359,0.015991,-0.024048,1.010620
4315362,0.015991,-0.023560,1.011353
4316364,0.016724,-0.024170,1.010376
4317367,0.015747,-0.024170,1.011230
4318369,0.016602,-0.024536,1.010620
4319371,0.015625,-0.023560,1.011353
4320374,0.015991,-0.023682,1.011108
4321376,0.016113,-0.023315,1.011841
4322379,0.016479,-0.024780,1.010864
4323381,0.016602,-0.023926,1.010864
4324384,0.016724,-0.022705,1.011230
4325386,0.015747,-0.024048,1.011475
4326389,0.015991,-0.025391,1.010986
4327391,0.015015,-0.024414,1.010376
4328394,0.016113,-0.023437,1.011230
4329396,0.015625,-0.025879,1.010376
4330399,0.016113,-0.022949,1.011597
4331401,0.015991,-0.024048,1.011353
4332403,0.015869,-0.019775,1.009521
4333406,0.014771,-0.022583,1.010864
4334408,0.014526,-0.024536,1.011841
4335411,0.016968,-0.022095,1.010498
4336413,0.016113,-0.025024,1.011230
4337416,0.015625,-0.024048,1.010620
4338418,0.015747,-0.023682,1.011475
4339421,0.016113,-0.023804,1.011475
4340423,0.016113,-0.024170,1.012085
4341426,0.016357,-0.024170,1.011230
4342428,0.016357,-0.023193,1.011475
4343430,0.016479,-0.023804,1.011475
4344433,0.016357,-0.023315,1.011841
4345435,0.016235,-0.023193,1.011963
4346438,0.015625,-0.025757,1.011353
4347440,0.017090,-0.023437,1.011719
4348443,0.016113,-0.019897,1.011353
4349445,0.016479,-0.023315,1.012207
4350448,0.016357,-0.022949,1.012085
4351450,0.015137,-0.024414,1.011230
4352453,0.016357,-0.024536,1.011230
4353455,0.016479,-0.024658,1.011841
4354458,0.015747,-0.023560,1.011963
4355460,0.015991,-0.022949,1.011353
4356463,0.015503,-0.023682,1.011841
4357465,0.016235,-0.023315,1.011719
4358467,0.016235,-0.023560,1.010986
4359470,0.016235,-0.023315,1.010864
4360472,0.015381,-0.024292,1.011475
4361475,0.016479,-0.023315,1.011230
4362477,0.016113,-0.023193,1.011963
4363480,0.015869,-0.023437,1.011108
4364482,0.016235,-0.024658,1.011963
4365485,0.016479,-0.023926,1.011475
4366487,0.015503,-0.024048,1.011963
4367490,0.016846,-0.023437,1.011719
4368492,0.016724,-0.023315,1.011597
4369494,0.016602,-0.024292,1.011353
4370497,0.016113,-0.024170,1.011353
4371499,0.016479,-0.024414,1.010986
4372502,0.015869,-0.024170,1.010864
4373504,0.015869,-0.024780,1.012085
4374507,0.016113,-0.024170,1.010742
4375509,0.015991,-0.023315,1.011597
4376512,0.015869,-0.024170,1.010864
4377514,0.016724,-0.022827,1.010742
4378517,0.015381,-0.023926,1.010620
4379519,0.015991,-0.023682,1.010742
4380522,0.015381,-0.023682,1.011597
4381524,0.016113,-0.023315,1.012085
4382527,0.016235,-0.024658,1.011230
4383529,0.016113,-0.023682,1.011841
4384531,0.017090,-0.023437,1.011230
4385534,0.014648,-0.024658,1.010864
4386536,0.016113,-0.023560,1.010742
4387539,0.016357,-0.023804,1.011230
4388541,0.015991,-0.023437,1.010864
4389544,0.016113,-0.023804,1.011841
4390546,0.015747,-0.023193,1.011108
4391549,0.015747,-0.023804,1.010864
4392551,0.016235,-0.024658,1.011475
